model,strategy,file,base_task,status,ncloc,sqale_index,cognitive_complexity,complexity,code_smells,pass_val,fqs
instruct-codegen-16B,C,TicTacToeFail.py,TicTacToe,Fail,33.0,2.0,24.0,18.0,1.0,0.0,0.0
instruct-codegen-16B,C,TimeUtilsError.py,TimeUtils,Error,5.0,0.0,,1.0,0.0,0.0,0.0
instruct-codegen-16B,C,TriCalculatorError.py,TriCalculator,Error,32.0,5.0,7.0,11.0,1.0,0.0,0.0
instruct-codegen-16B,C,TwentyFourPointGameError.py,TwentyFourPointGame,Error,16.0,5.0,3.0,4.0,1.0,0.0,0.0
instruct-codegen-16B,C,URLHandlerFail.py,URLHandler,Fail,21.0,0.0,3.0,8.0,0.0,0.0,0.0
instruct-codegen-16B,C,UrlPathError.py,UrlPath,Error,5.0,0.0,,1.0,0.0,0.0,0.0
instruct-codegen-16B,C,UserLoginDBFail.py,UserLoginDB,Fail,20.0,0.0,2.0,6.0,0.0,0.0,0.0
instruct-codegen-16B,C,VectorUtilError.py,VectorUtil,Error,6.0,5.0,,1.0,1.0,0.0,0.0
instruct-codegen-16B,C,VendingMachineFail.py,VendingMachine,Fail,23.0,0.0,7.0,8.0,0.0,0.0,0.0
instruct-codegen-16B,C,WarehouseError.py,Warehouse,Error,24.0,0.0,5.0,11.0,0.0,0.0,0.0
instruct-codegen-16B,C,WeatherSystemError.py,WeatherSystem,Error,18.0,0.0,3.0,5.0,0.0,0.0,0.0
instruct-codegen-16B,C,Words2NumbersError.py,Words2Numbers,Error,48.0,28.0,27.0,15.0,2.0,0.0,0.0
instruct-codegen-16B,C,XMLProcessorError.py,XMLProcessor,Error,5.0,0.0,,1.0,0.0,0.0,0.0
instruct-codegen-16B,C,ZipFileProcessorError.py,ZipFileProcessor,Error,11.0,5.0,1.0,2.0,1.0,0.0,0.0
instruct-codegen-16B,I,AccessGatewayFilterError.py,AccessGatewayFilter,Error,35.0,5.0,8.0,10.0,1.0,0.0,0.0
instruct-codegen-16B,I,AreaCalculatorFail.py,AreaCalculator,Fail,14.0,0.0,,6.0,0.0,0.0,0.0
instruct-codegen-16B,I,ArgumentParserFail.py,ArgumentParser,Fail,27.0,5.0,8.0,10.0,1.0,0.0,0.0
instruct-codegen-16B,I,ArrangementCalculatorError.py,ArrangementCalculator,Error,23.0,10.0,6.0,10.0,2.0,0.0,0.0
instruct-codegen-16B,I,AssessmentSystemSuccess.py,AssessmentSystem,Success,40.0,0.0,15.0,17.0,0.0,1.0,1.0
instruct-codegen-16B,I,AutomaticGuitarSimulatorFail.py,AutomaticGuitarSimulator,Fail,14.0,0.0,5.0,6.0,0.0,0.0,0.0
instruct-codegen-16B,I,AvgPartitionPartialSuccess.py,AvgPartition,PartialSuccess,15.0,5.0,1.0,4.0,1.0,0.0,0.0
instruct-codegen-16B,I,BalancedBracketsError.py,BalancedBrackets,Error,18.0,5.0,8.0,7.0,1.0,0.0,0.0
instruct-codegen-16B,I,BankAccountSuccess.py,BankAccount,Success,25.0,6.0,5.0,10.0,1.0,1.0,0.976
instruct-codegen-16B,I,BigNumCalculatorError.py,BigNumCalculator,Error,54.0,15.0,27.0,17.0,3.0,0.0,0.0
instruct-codegen-16B,I,BinaryDataProcessorSuccess.py,BinaryDataProcessor,Success,15.0,0.0,,6.0,0.0,1.0,1.0
instruct-codegen-16B,I,BitStatusUtilError.py,BitStatusUtil,Error,24.0,32.0,14.0,18.0,6.0,0.0,0.0
instruct-codegen-16B,I,BlackjackGameError.py,BlackjackGame,Error,38.0,0.0,13.0,11.0,0.0,0.0,0.0
instruct-codegen-16B,I,BookManagementDBError.py,BookManagementDB,Error,0.0,0.0,,0.0,0.0,0.0,0.0
instruct-codegen-16B,I,BookManagementFail.py,BookManagement,Fail,24.0,0.0,9.0,9.0,0.0,0.0,0.0
instruct-codegen-16B,I,BoyerMooreSearchError.py,BoyerMooreSearch,Error,31.0,10.0,13.0,13.0,5.0,0.0,0.0
instruct-codegen-16B,I,CalculatorFail.py,Calculator,Fail,32.0,5.0,7.0,7.0,1.0,0.0,0.0
instruct-codegen-16B,I,CalendarUtilError.py,CalendarUtil,Error,0.0,0.0,,0.0,0.0,0.0,0.0
instruct-codegen-16B,I,CamelCaseMapError.py,CamelCaseMap,Error,15.0,0.0,1.0,8.0,0.0,0.0,0.0
instruct-codegen-16B,I,ChandrasekharSieveError.py,ChandrasekharSieve,Error,14.0,0.0,3.0,5.0,0.0,0.0,0.0
instruct-codegen-16B,I,ChatFail.py,Chat,Fail,30.0,0.0,9.0,10.0,0.0,0.0,0.0
instruct-codegen-16B,I,ClassRegistrationSystemFail.py,ClassRegistrationSystem,Fail,37.0,5.0,16.0,14.0,1.0,0.0,0.0
instruct-codegen-16B,I,ClassroomError.py,Classroom,Error,11.0,0.0,2.0,5.0,0.0,0.0,0.0
instruct-codegen-16B,I,CombinationCalculatorError.py,CombinationCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
instruct-codegen-16B,I,ComplexCalculatorError.py,ComplexCalculator,Error,12.0,20.0,,5.0,4.0,0.0,0.0
instruct-codegen-16B,I,CookiesUtilError.py,CookiesUtil,Error,8.0,0.0,,4.0,0.0,0.0,0.0
instruct-codegen-16B,I,CSVProcessorFail.py,CSVProcessor,Fail,34.0,12.0,11.0,9.0,3.0,0.0,0.0
instruct-codegen-16B,I,CurrencyConverterSuccess.py,CurrencyConverter,Success,27.0,0.0,3.0,8.0,0.0,1.0,1.0
instruct-codegen-16B,I,DatabaseProcessorError.py,DatabaseProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
instruct-codegen-16B,I,DataStatistics2Fail.py,DataStatistics2,Fail,18.0,0.0,,7.0,0.0,0.0,0.0
instruct-codegen-16B,I,DataStatistics4Error.py,DataStatistics4,Error,6.0,20.0,,4.0,4.0,0.0,0.0
instruct-codegen-16B,I,DataStatisticsSuccess.py,DataStatistics,Success,17.0,0.0,3.0,6.0,0.0,1.0,1.0
instruct-codegen-16B,I,DecryptionUtilsFail.py,DecryptionUtils,Fail,45.0,0.0,27.0,15.0,0.0,0.0,0.0
instruct-codegen-16B,I,DiscountStrategyError.py,DiscountStrategy,Error,29.0,30.0,8.0,11.0,6.0,0.0,0.0
instruct-codegen-16B,I,DocFileHandlerError.py,DocFileHandler,Error,0.0,0.0,,0.0,0.0,0.0,0.0
instruct-codegen-16B,I,EightPuzzleFail.py,EightPuzzle,Fail,100.0,31.0,63.0,31.0,1.0,0.0,0.0
instruct-codegen-16B,I,EmailClientError.py,EmailClient,Error,23.0,0.0,5.0,10.0,0.0,0.0,0.0
instruct-codegen-16B,I,EncryptionUtilsError.py,EncryptionUtils,Error,37.0,10.0,15.0,11.0,2.0,0.0,0.0
instruct-codegen-16B,I,ExcelProcessorError.py,ExcelProcessor,Error,33.0,7.0,6.0,8.0,2.0,0.0,0.0
instruct-codegen-16B,I,ExpressionCalculatorUnknown.py,ExpressionCalculator,Unknown,0.0,0.0,,0.0,0.0,0.0,0.0
instruct-codegen-16B,I,FitnessTrackerError.py,FitnessTracker,Error,25.0,7.0,9.0,6.0,2.0,0.0,0.0
instruct-codegen-16B,I,GomokuGameError.py,GomokuGame,Error,43.0,14.0,37.0,25.0,1.0,0.0,0.0
instruct-codegen-16B,I,HotelSuccess.py,Hotel,Success,20.0,0.0,4.0,7.0,0.0,1.0,1.0
instruct-codegen-16B,I,HRManagementSystemFail.py,HRManagementSystem,Fail,33.0,0.0,8.0,10.0,0.0,0.0,0.0
instruct-codegen-16B,I,HtmlUtilError.py,HtmlUtil,Error,31.0,2.0,2.0,6.0,1.0,0.0,0.0
instruct-codegen-16B,I,ImageProcessorError.py,ImageProcessor,Error,15.0,0.0,,6.0,0.0,0.0,0.0
instruct-codegen-16B,I,InterpolationError.py,Interpolation,Error,32.0,15.0,8.0,9.0,3.0,0.0,0.0
instruct-codegen-16B,I,IPAddressFail.py,IPAddress,Fail,26.0,0.0,10.0,10.0,0.0,0.0,0.0
instruct-codegen-16B,I,IpUtilError.py,IpUtil,Error,21.0,15.0,5.0,4.0,3.0,0.0,0.0
instruct-codegen-16B,I,JobMarketplaceError.py,JobMarketplace,Error,0.0,0.0,,0.0,0.0,0.0,0.0
instruct-codegen-16B,I,JSONProcessorPartialSuccess.py,JSONProcessor,PartialSuccess,23.0,0.0,6.0,6.0,0.0,0.0,0.0
instruct-codegen-16B,I,KappaCalculatorError.py,KappaCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
instruct-codegen-16B,I,LemmatizationError.py,Lemmatization,Error,25.0,0.0,7.0,6.0,0.0,0.0,0.0
instruct-codegen-16B,I,LongestWordSuccess.py,LongestWord,Success,10.0,0.0,,3.0,0.0,1.0,1.0
instruct-codegen-16B,I,MahjongConnectError.py,MahjongConnect,Error,0.0,0.0,,0.0,0.0,0.0,0.0
instruct-codegen-16B,I,ManacherFail.py,Manacher,Fail,42.0,7.0,21.0,11.0,1.0,0.0,0.0
instruct-codegen-16B,I,MetricsCalculator2Error.py,MetricsCalculator2,Error,19.0,10.0,4.0,7.0,2.0,0.0,0.0
instruct-codegen-16B,I,MetricsCalculatorError.py,MetricsCalculator,Error,28.0,10.0,6.0,12.0,2.0,0.0,0.0
instruct-codegen-16B,I,MinesweeperGameError.py,MinesweeperGame,Error,39.0,25.0,26.0,20.0,5.0,0.0,0.0
instruct-codegen-16B,I,MovieBookingSystemFail.py,MovieBookingSystem,Fail,26.0,0.0,10.0,10.0,0.0,0.0,0.0
instruct-codegen-16B,I,MovieTicketDBError.py,MovieTicketDB,Error,0.0,0.0,,0.0,0.0,0.0,0.0
instruct-codegen-16B,I,MusicPlayerError.py,MusicPlayer,Error,47.0,0.0,17.0,17.0,0.0,0.0,0.0
instruct-codegen-16B,I,NLPDataProcessor2Success.py,NLPDataProcessor2,Success,22.0,0.0,8.0,7.0,0.0,1.0,1.0
instruct-codegen-16B,I,NLPDataProcessorError.py,NLPDataProcessor,Error,12.0,0.0,1.0,5.0,0.0,0.0,0.0
instruct-codegen-16B,I,NumberConverterError.py,NumberConverter,Error,40.0,25.0,6.0,12.0,5.0,0.0,0.0
instruct-codegen-16B,I,NumberWordFormatterError.py,NumberWordFormatter,Error,55.0,2.0,19.0,14.0,1.0,0.0,0.0
instruct-codegen-16B,I,NumericEntityUnescaperError.py,NumericEntityUnescaper,Error,21.0,8.0,9.0,6.0,4.0,0.0,0.0
instruct-codegen-16B,I,OrderError.py,Order,Error,18.0,0.0,3.0,6.0,0.0,0.0,0.0
instruct-codegen-16B,I,PageUtilFail.py,PageUtil,Fail,41.0,0.0,3.0,6.0,0.0,0.0,0.0
instruct-codegen-16B,I,PDFHandlerError.py,PDFHandler,Error,16.0,0.0,2.0,5.0,0.0,0.0,0.0
instruct-codegen-16B,I,PersonRequestSuccess.py,PersonRequest,Success,17.0,26.0,5.0,10.0,7.0,1.0,0.8470588235294118
instruct-codegen-16B,I,PushBoxGameError.py,PushBoxGame,Error,27.0,0.0,9.0,6.0,0.0,0.0,0.0
instruct-codegen-16B,I,RegexUtilsError.py,RegexUtils,Error,18.0,0.0,,8.0,0.0,0.0,0.0
instruct-codegen-16B,I,RPGCharacterFail.py,RPGCharacter,Fail,27.0,0.0,2.0,8.0,0.0,0.0,0.0
instruct-codegen-16B,I,ServerFail.py,Server,Fail,31.0,0.0,9.0,11.0,0.0,0.0,0.0
instruct-codegen-16B,I,ShoppingCartSuccess.py,ShoppingCart,Success,23.0,5.0,7.0,9.0,1.0,1.0,0.9782608695652174
instruct-codegen-16B,I,SignInSystemError.py,SignInSystem,Error,26.0,0.0,9.0,10.0,0.0,0.0,0.0
instruct-codegen-16B,I,SnakeError.py,Snake,Error,34.0,6.0,7.0,8.0,3.0,0.0,0.0
instruct-codegen-16B,I,SplitSentencePartialSuccess.py,SplitSentence,PartialSuccess,0.0,0.0,,0.0,0.0,0.0,0.0
instruct-codegen-16B,I,SQLGeneratorError.py,SQLGenerator,Error,10.0,0.0,,4.0,0.0,0.0,0.0
instruct-codegen-16B,I,SQLQueryBuilderError.py,SQLQueryBuilder,Error,9.0,5.0,3.0,3.0,1.0,0.0,0.0
instruct-codegen-16B,I,Statistics3Error.py,Statistics3,Error,0.0,0.0,,0.0,0.0,0.0,0.0
instruct-codegen-16B,I,StockPortfolioTrackerError.py,StockPortfolioTracker,Error,0.0,0.0,,0.0,0.0,0.0,0.0
instruct-codegen-16B,I,StudentDatabaseProcessorError.py,StudentDatabaseProcessor,Error,13.0,0.0,,4.0,0.0,0.0,0.0
instruct-codegen-16B,I,TextFileProcessorError.py,TextFileProcessor,Error,21.0,0.0,,6.0,0.0,0.0,0.0
instruct-codegen-16B,I,ThermostatError.py,Thermostat,Error,15.0,0.0,,6.0,0.0,0.0,0.0
instruct-codegen-16B,I,TicTacToeFail.py,TicTacToe,Fail,31.0,2.0,24.0,18.0,1.0,0.0,0.0
instruct-codegen-16B,I,TimeUtilsSuccess.py,TimeUtils,Success,25.0,5.0,,8.0,1.0,1.0,0.98
instruct-codegen-16B,I,TriCalculatorError.py,TriCalculator,Error,32.0,5.0,4.0,9.0,1.0,0.0,0.0
instruct-codegen-16B,I,TwentyFourPointGameFail.py,TwentyFourPointGame,Fail,21.0,0.0,3.0,8.0,0.0,0.0,0.0
instruct-codegen-16B,I,URLHandlerFail.py,URLHandler,Fail,19.0,0.0,1.0,7.0,0.0,0.0,0.0
instruct-codegen-16B,I,UrlPathError.py,UrlPath,Error,13.0,10.0,1.0,5.0,2.0,0.0,0.0
instruct-codegen-16B,I,UserLoginDBFail.py,UserLoginDB,Fail,19.0,0.0,2.0,7.0,0.0,0.0,0.0
instruct-codegen-16B,I,VectorUtilError.py,VectorUtil,Error,20.0,20.0,4.0,7.0,4.0,0.0,0.0
instruct-codegen-16B,I,VendingMachineFail.py,VendingMachine,Fail,26.0,0.0,7.0,9.0,0.0,0.0,0.0
instruct-codegen-16B,I,WarehouseError.py,Warehouse,Error,0.0,0.0,,0.0,0.0,0.0,0.0
instruct-codegen-16B,I,WeatherSystemError.py,WeatherSystem,Error,29.0,0.0,6.0,8.0,0.0,0.0,0.0
instruct-codegen-16B,I,Words2NumbersError.py,Words2Numbers,Error,30.0,0.0,11.0,9.0,0.0,0.0,0.0
instruct-codegen-16B,I,XMLProcessorError.py,XMLProcessor,Error,18.0,0.0,,4.0,0.0,0.0,0.0
instruct-codegen-16B,I,ZipFileProcessorError.py,ZipFileProcessor,Error,33.0,20.0,5.0,6.0,4.0,0.0,0.0
PolyCoder-2.7B,H,AccessGatewayFilterError.py,AccessGatewayFilter,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,AreaCalculatorError.py,AreaCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,ArgumentParserError.py,ArgumentParser,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,ArrangementCalculatorError.py,ArrangementCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,AssessmentSystemError.py,AssessmentSystem,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,AutomaticGuitarSimulatorError.py,AutomaticGuitarSimulator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,AvgPartitionError.py,AvgPartition,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,BalancedBracketsError.py,BalancedBrackets,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,BankAccountError.py,BankAccount,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,BigNumCalculatorError.py,BigNumCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,BinaryDataProcessorError.py,BinaryDataProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,BitStatusUtilError.py,BitStatusUtil,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,BlackjackGameError.py,BlackjackGame,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,BookManagementDBError.py,BookManagementDB,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,BookManagementError.py,BookManagement,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,BoyerMooreSearchError.py,BoyerMooreSearch,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,CalculatorError.py,Calculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,CalendarUtilError.py,CalendarUtil,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,CamelCaseMapError.py,CamelCaseMap,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,ChandrasekharSieveFail.py,ChandrasekharSieve,Fail,23.0,0.0,,11.0,0.0,0.0,0.0
PolyCoder-2.7B,H,ChatError.py,Chat,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,ClassRegistrationSystemError.py,ClassRegistrationSystem,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,ClassroomError.py,Classroom,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,CombinationCalculatorError.py,CombinationCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,ComplexCalculatorError.py,ComplexCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,CookiesUtilError.py,CookiesUtil,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,CSVProcessorError.py,CSVProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,CurrencyConverterError.py,CurrencyConverter,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,DatabaseProcessorError.py,DatabaseProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,DataStatistics2Error.py,DataStatistics2,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,DataStatistics4Error.py,DataStatistics4,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,DataStatisticsError.py,DataStatistics,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,DecryptionUtilsError.py,DecryptionUtils,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,DiscountStrategyError.py,DiscountStrategy,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,DocFileHandlerError.py,DocFileHandler,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,EightPuzzleError.py,EightPuzzle,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,EmailClientError.py,EmailClient,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,EncryptionUtilsError.py,EncryptionUtils,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,ExcelProcessorError.py,ExcelProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,ExpressionCalculatorError.py,ExpressionCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,FitnessTrackerError.py,FitnessTracker,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,GomokuGameError.py,GomokuGame,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,HotelError.py,Hotel,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,HRManagementSystemError.py,HRManagementSystem,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,HtmlUtilError.py,HtmlUtil,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,ImageProcessorError.py,ImageProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,InterpolationError.py,Interpolation,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,IPAddressError.py,IPAddress,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,IpUtilError.py,IpUtil,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,JobMarketplaceError.py,JobMarketplace,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,JSONProcessorError.py,JSONProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,KappaCalculatorError.py,KappaCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,LemmatizationError.py,Lemmatization,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,LongestWordError.py,LongestWord,Error,57.0,10.0,23.0,26.0,2.0,0.0,0.0
PolyCoder-2.7B,H,MahjongConnectError.py,MahjongConnect,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,ManacherError.py,Manacher,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,MetricsCalculator2Error.py,MetricsCalculator2,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,MetricsCalculatorError.py,MetricsCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,MinesweeperGameError.py,MinesweeperGame,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,MovieBookingSystemError.py,MovieBookingSystem,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,MovieTicketDBError.py,MovieTicketDB,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,MusicPlayerSuccess.py,MusicPlayer,Success,0.0,0.0,,0.0,0.0,1.0,1.0
PolyCoder-2.7B,H,NLPDataProcessor2Error.py,NLPDataProcessor2,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,NLPDataProcessorError.py,NLPDataProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,NumberConverterError.py,NumberConverter,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,NumberWordFormatterError.py,NumberWordFormatter,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,NumericEntityUnescaperError.py,NumericEntityUnescaper,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,OrderError.py,Order,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,PageUtilError.py,PageUtil,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,PDFHandlerError.py,PDFHandler,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,PersonRequestError.py,PersonRequest,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,PushBoxGameError.py,PushBoxGame,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,RegexUtilsError.py,RegexUtils,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,RPGCharacterError.py,RPGCharacter,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,ServerError.py,Server,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,ShoppingCartError.py,ShoppingCart,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,SignInSystemError.py,SignInSystem,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,SnakeError.py,Snake,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,SplitSentenceError.py,SplitSentence,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,SQLGeneratorError.py,SQLGenerator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,SQLQueryBuilderError.py,SQLQueryBuilder,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,Statistics3Error.py,Statistics3,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,StockPortfolioTrackerError.py,StockPortfolioTracker,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,StudentDatabaseProcessorError.py,StudentDatabaseProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,TextFileProcessorError.py,TextFileProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,ThermostatError.py,Thermostat,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,TicTacToeError.py,TicTacToe,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,TimeUtilsError.py,TimeUtils,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,TriCalculatorError.py,TriCalculator,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,TwentyFourPointGameError.py,TwentyFourPointGame,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,URLHandlerError.py,URLHandler,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,UrlPathError.py,UrlPath,Error,17.0,0.0,,12.0,0.0,0.0,0.0
PolyCoder-2.7B,H,UserLoginDBError.py,UserLoginDB,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,VectorUtilError.py,VectorUtil,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,VendingMachineError.py,VendingMachine,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,WarehouseError.py,Warehouse,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,WeatherSystemError.py,WeatherSystem,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,Words2NumbersError.py,Words2Numbers,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,XMLProcessorError.py,XMLProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,H,ZipFileProcessorError.py,ZipFileProcessor,Error,0.0,0.0,,0.0,0.0,0.0,0.0
PolyCoder-2.7B,C,AccessGatewayFilterFail.py,AccessGatewayFilter,Fail,19.0,10.0,5.0,7.0,2.0,0.0,0.0
PolyCoder-2.7B,C,AreaCalculatorFail.py,AreaCalculator,Fail,14.0,0.0,,6.0,0.0,0.0,0.0
PolyCoder-2.7B,C,ArgumentParserError.py,ArgumentParser,Error,124.0,30.0,48.0,45.0,3.0,0.0,0.0
PolyCoder-2.7B,C,ArrangementCalculatorError.py,ArrangementCalculator,Error,19.0,20.0,2.0,8.0,4.0,0.0,0.0
PolyCoder-2.7B,C,AssessmentSystemSuccess.py,AssessmentSystem,Success,18.0,0.0,2.0,8.0,0.0,1.0,1.0
PolyCoder-2.7B,C,AutomaticGuitarSimulatorFail.py,AutomaticGuitarSimulator,Fail,12.0,5.0,3.0,5.0,1.0,0.0,0.0
PolyCoder-2.7B,C,AvgPartitionFail.py,AvgPartition,Fail,16.0,5.0,3.0,5.0,1.0,0.0,0.0
PolyCoder-2.7B,C,BalancedBracketsError.py,BalancedBrackets,Error,0.0,0.0,,0.0,0.0,0.0,0.0
